Sent,Received,Returned,Frames,Nodes
8954553464389,8954639373852,8954714668405,27,20
8954558574852,8954683949491,8954719839876,27,20
8954563655209,8954659687734,8954725216243,27,20
8954568723538,8954644454433,8954730334652,27,20
8954573786076,8954694197387,8954735535251,27,20
8954578851510,8954614020382,8954740854017,27,20
8954583919597,8954659644749,8954746128721,27,20
8954588989507,8954746338921,8954751456775,27,20
8954594056565,8954746328255,8954756720952,27,20
8954599125542,8954751426938,8954761934341,27,20
8954604190373,8954735614865,8954767171620,27,20
8954609258994,8954685008128,8954772320970,27,20
8954614330169,8954690100257,8954777414961,27,20
8954619399202,8954664425680,8954782654724,27,20
8954624465807,8954740925621,8954787708051,27,20
8954629529940,8954756691068,8954792791486,27,20
8954634601181,8954772363790,8954797875991,27,20
8954639664521,8954777476266,8954803020124,27,20
8954644725298,8954710491816,8954808374970,27,20
8954649792496,8954803030429,8954813453213,27,20
8954654855854,8954808295757,8954818627038,27,20
8954659917634,8954762615758,8954823717178,27,20
8954664981955,8954762458557,8954828809642,27,20
8954670043230,8954725928201,8954834072048,27,20
8954675111780,8954736328655,8954839391943,27,20
8954680173819,8954818724308,8954844488205,27,20
8954685236453,8954787946195,8954849720716,27,20
