Sent,Received,Returned,Frames,Nodes
8946948714539,8947035182742,8947166817041,15,20
8946953777789,8947160362408,8947171884989,15,20
8946958843210,8947076668999,8947207035339,15,20
8946963905489,8947107017155,8947212950622,15,20
8946968966813,8947161736136,8947218221594,15,20
8946974029457,8947134040943,8947223294504,15,20
8946979094182,8947064498753,8947247644922,15,20
8946984157656,8947047291444,8947252799208,15,20
8946989225765,8947089855091,8947257852144,15,20
8946994286174,8947074617390,8947262919468,15,20
8946999348986,8947161013499,8947267977879,15,20
8947004409470,8947018626263,8947273449645,15,20
8947009472209,8947257266165,8947279598319,15,20
8947014537893,8947135968764,8947284674292,15,20
8947019593149,8947116981753,8947289745899,15,20
