Sent,Received,Returned,Frames,Nodes
8814715649754,8814731224905,8814850000854,26,5
8814720865776,8814736379232,8814855167426,26,5
8814726046826,8814746573233,8814860398585,26,5
8814731174006,8814741424429,8814865672100,26,5
8814736344803,8814756791656,8814870871937,26,5
8814741471547,8814756876103,8814876059855,26,5
8814746587818,8814761983461,8814881207365,26,5
8814751729814,8814756859482,8814886411103,26,5
8814756833126,8814777371664,8814891624263,26,5
8814761949265,8814782458079,8814896812731,26,5
8814767064646,8814772206074,8814902035260,26,5
8814772181110,8814792779696,8814907236966,26,5
8814777343021,8814792807170,8814912368695,26,5
8814782479870,8814803145835,8814917576677,26,5
8814787611975,8814792813127,8814922781106,26,5
8814792795603,8814803155324,8814927997024,26,5
8814797951904,8814808380335,8814933191778,26,5
8814803112543,8814818696288,8814938382436,26,5
8814808298666,8814823832290,8814943561070,26,5
8814813514096,8814818636812,8814948750175,26,5
8814818648712,8814839498902,8814953921858,26,5
8814823762751,8814839432532,8814959091130,26,5
8814828971681,8814839470476,8814964290847,26,5
8814834256724,8814839533782,8814969481030,26,5
8814839557288,8814860604761,8814974605204,26,5
8814844772098,8814850006666,8814979796282,26,5
