Sent,Received,Returned,Frames,Nodes
4579914965280,4579950825652,4580164335883,49,7
4579915042133,4580021986196,4580164361639,49,7
4579915043640,4579950889011,4580164383197,49,7
4579915365084,4580057673909,4580164395505,49,7
4579915358812,4580093162895,4580164402420,49,7
4579915221676,4579986401643,4580164417899,49,7
4579915174632,4580021934540,4580164426980,49,7
4579920039835,4579991484731,4580169430081,49,7
4579920123899,4579991575040,4580169436043,49,7
4579920104353,4580098103535,4580169451370,49,7
4579920445373,4579955901874,4580169469874,49,7
4579920435867,4580027040992,4580169479641,49,7
4579920280975,4579991469677,4580169495283,49,7
4579920236800,4580027002626,4580169502386,49,7
4579925139971,4580032104513,4580174521364,49,7
4579925184629,4580067735401,4580174560886,49,7
4579925561501,4579996492371,4580174571822,49,7
4579925501970,4579996733678,4580174622729,49,7
4579925178898,4580032155319,4580174630358,49,7
4579925315783,4580103317000,4580174638693,49,7
4579925326724,4580103224946,4580174651199,49,7
4579930447148,4579966119069,4580179654770,49,7
4579930390847,4580072690645,4580179670119,49,7
4579930664988,4580001568473,4580179690076,49,7
4579930434139,4580108390417,4580179700597,49,7
4579930454290,4579966122181,4580179708235,49,7
4579930565767,4579966110626,4580179723681,49,7
4579930435513,4580144057618,4580179737307,49,7
4579935551865,4580113368882,4580184783783,49,7
4579935504539,4580077736904,4580184791155,49,7
4579935554925,4580113455867,4580184802594,49,7
4579935564026,4580042279788,4580184825780,49,7
4579935729331,4580006693251,4580184835796,49,7
4579935575341,4580113380549,4580184865429,49,7
4579935603257,4580006856569,4580184908225,49,7
4579940608253,4580047433730,4580189876679,49,7
4579940678844,4580118500765,4580189890834,49,7
4579940674931,4580154203417,4580189897815,49,7
4579940665392,4579976250039,4580189911359,49,7
4579940790759,4580082992742,4580189912848,49,7
4579940677224,4580154176221,4580189940058,49,7
4579940631109,4580011919455,4580189975690,49,7
4579945797735,4580052534511,4580194992876,49,7
4579945768063,4580052535955,4580195005298,49,7
4579945706895,4580087880001,4580195030792,49,7
4579945853939,4579981448993,4580195035366,49,7
4579945745434,4580052528289,4580195042723,49,7
4579945777037,4580123691883,4580195047123,49,7
4579945752352,4580016930680,4580195061516,49,7
