Sent,Received,Returned,Frames,Nodes
4573373550538,4573465242558,4573651154108,54,6
4573373507107,4573511439848,4573651189619,54,6
4573373523702,4573511432006,4573651233275,54,6
4573373741346,4573419413836,4573651273889,54,6
4573373700308,4573465244365,4573651333750,54,6
4573373572591,4573557639344,4573651360311,54,6
4573378670399,4573610171957,4573656270995,54,6
4573378619137,4573563019660,4573656293815,54,6
4573378634205,4573563046747,4573656328199,54,6
4573378815155,4573424489202,4573656417347,54,6
4573378764618,4573470307085,4573656428152,54,6
4573378662652,4573562901205,4573656457850,54,6
4573383742011,4573615346569,4573661422731,54,6
4573383698360,4573429617567,4573661433980,54,6
4573383705722,4573475321097,4573661454802,54,6
4573383880507,4573475428238,4573661514429,54,6
4573383728965,4573429508504,4573661535478,54,6
4573383829968,4573475370860,4573661564136,54,6
4573388831016,4573526762466,4573666549706,54,6
4573388812012,4573620463631,4573666558576,54,6
4573388791587,4573573525589,4573666573292,54,6
4573388944600,4573480526855,4573666589554,54,6
4573388839009,4573480468825,4573666612653,54,6
4573388891400,4573573268349,4573666658785,54,6
4573393892214,4573531886554,4573671611423,54,6
4573393926057,4573439829480,4573671652046,54,6
4573394003804,4573578484915,4573671679706,54,6
4573393947658,4573578572749,4573671694458,54,6
4573393882777,4573578514791,4573671701322,54,6
4573393941861,4573531875270,4573671729865,54,6
4573398990798,4573630685346,4573676744846,54,6
4573398956190,4573536907125,4573676791457,54,6
4573399048725,4573583763099,4573676800683,54,6
4573399006843,4573444896370,4573676813546,54,6
4573399013972,4573490788242,4573676843531,54,6
4573399066900,4573630746740,4573676895732,54,6
4573404128603,4573588958314,4573681926889,54,6
4573404117377,4573635685068,4573681958082,54,6
4573404035331,4573449954073,4573681969140,54,6
4573404061708,4573542062783,4573681989388,54,6
4573404130865,4573635897963,4573681993809,54,6
4573404113269,4573542092424,4573682026056,54,6
4573409162379,4573501212145,4573687126868,54,6
4573409151002,4573547228109,4573687142085,54,6
4573409175096,4573640851695,4573687227408,54,6
4573409244771,4573455072294,4573687257811,54,6
4573409205224,4573547250769,4573687313700,54,6
4573409196836,4573594227977,4573687333813,54,6
4573414253219,4573506322790,4573692221293,54,6
4573414425502,4573506341387,4573692265986,54,6
4573414348219,4573599625317,4573692336951,54,6
4573414384575,4573599512035,4573692362142,54,6
4573414402245,4573506224041,4573692399645,54,6
4573414269670,4573646243551,4573692409345,54,6
