Sent,Received,Returned,Frames,Nodes
4751567850631,4752880261110,4753126243070,304,19
4751567907692,4751895415270,4753126255218,304,19
4751567079521,4752305796203,4753126278342,304,19
4751567810509,4752634564089,4753126328784,304,19
4751567251037,4752387543894,4753126339176,304,19
4751566930832,4752387721380,4753126345990,304,19
4751567832646,4752141224495,4753126361097,304,19
4751567652605,4751895220821,4753126372147,304,19
4751567788458,4752634185249,4753126385275,304,19
4751567568247,4752305558571,4753126395629,304,19
4751568039054,4751895283293,4753126407590,304,19
4751567408721,4752059878328,4753126426419,304,19
4751568062995,4752798471667,4753126433050,304,19
4751567958953,4752716030381,4753126452019,304,19
4751567517151,4752551497017,4753126468151,304,19
4751567278045,4752469920533,4753126483296,304,19
4751567937260,4752551488025,4753126509455,304,19
4751567704633,4751977193378,4753126523430,304,19
4751567879539,4753044674308,4753126535209,304,19
4751572907457,4751736105686,4753131333276,304,19
4751572930186,4751818733242,4753131401287,304,19
4751572106568,4751818918744,4753131426588,304,19
4751572847778,4751982398145,4753131494860,304,19
4751573095909,4752803238472,4753131511057,304,19
4751573015402,4752721106560,4753131545660,304,19
4751572174827,4752064696446,4753131551283,304,19
4751573143720,4753049879778,4753131557612,304,19
4751572964727,4752967339866,4753131563964,304,19
4751572741381,4752967393826,4753131575637,304,19
4751572871361,4752639622651,4753131595907,304,19
4751572761009,4752967481292,4753131609047,304,19
4751572575389,4752229336923,4753131612660,304,19
4751572438928,4752064874986,4753131648509,304,19
4751573000072,4752310718223,4753131663663,304,19
4751572936649,4752885496650,4753131671889,304,19
4751572625495,4752146473878,4753131686355,304,19
4751572434700,4752228957475,4753131707926,304,19
4751572497931,4751900383287,4753131722338,304,19
4751577983564,4752234134845,4753136412173,304,19
4751578083022,4752398017319,4753136537553,304,19
4751577227256,4752890648216,4753136572537,304,19
4751577924332,4752151571155,4753136612944,304,19
4751578219361,4751660150333,4753136631137,304,19
4751577318936,4751905535396,4753136637481,304,19
4751577836607,4752561793274,4753136691985,304,19
4751578173837,4752561880771,4753136700217,304,19
4751577608199,4752070035404,4753136792254,304,19
4751577702041,4751659710033,4753136802326,304,19
4751577582300,4752069829364,4753136834323,304,19
4751578003340,4752233991305,4753136867565,304,19
4751578100359,4752480092789,4753136892240,304,19
