Sent,Received,Returned,Frames,Nodes
8888546389405,8888569071716,8888699378921,30,15
8888551619482,8888589841882,8888704547859,30,15
8888556753860,8888579210980,8888709707885,30,15
8888561838287,8888566938221,8888714827843,30,15
8888566921044,8888584282042,8888719981447,30,15
8888571996505,8888577078277,8888725138612,30,15
8888577065638,8888651729148,8888730288301,30,15
8888582136985,8888656836106,8888735419076,30,15
8888587204211,8888613203433,8888740530254,30,15
8888592273095,8888677881243,8888745680892,30,15
8888597341507,8888609565372,8888750867332,30,15
8888602406420,8888614631253,8888756025943,30,15
8888607473842,8888693198733,8888761197186,30,15
8888612542455,8888698366857,8888766335614,30,15
8888617683481,8888672081430,8888771513207,30,15
8888622749263,8888627819191,8888776714237,30,15
8888627857568,8888654035404,8888781844539,30,15
8888632956798,8888718893930,8888786962347,30,15
8888638057522,8888682162122,8888792086929,30,15
8888643146527,8888723265224,8888797239371,30,15
8888648245846,8888660775958,8888802411489,30,15
8888653461238,8888665952454,8888807594275,30,15
8888658527372,8888697489077,8888812767679,30,15
8888663598702,8888749776942,8888817941743,30,15
8888668703662,8888754870643,8888823142331,30,15
8888673840200,8888733515347,8888828324459,30,15
8888678936005,8888765209527,8888833502992,30,15
8888684041691,8888759147054,8888838675874,30,15
8888689148472,8888764312263,8888843793511,30,15
8888694255567,8888720688464,8888848991097,30,15
