Sent,Received,Returned,Frames,Nodes
8817634199898,8817654751832,8817716651772,16,6
8817639345635,8817665077501,8817721820274,16,6
8817644532905,8817659933093,8817726975872,16,6
8817649691195,8817675478083,8817732141702,16,6
8817654880776,8817660072320,8817737434507,16,6
8817660032871,8817675652148,8817742612617,16,6
8817665188177,8817680746371,8817747663518,16,6
8817670377225,8817691029938,8817752751382,16,6
8817675529958,8817690983590,8817757901716,16,6
8817680658932,8817706448059,8817763032136,16,6
8817685810412,8817696151460,8817768149491,16,6
8817690928352,8817711616863,8817773243812,16,6
8817696051243,8817711678740,8817778334242,16,6
8817701204705,8817727191089,8817783418684,16,6
8817706353604,8817716750964,8817788541614,16,6
8817711505076,8817732169774,8817793620653,16,6
