Sent,Received,Returned,Frames,Nodes
4716947536134,4717131910766,4718510258905,306,17
4716947088788,4717040217330,4718510808462,306,17
4716947484974,4717501889199,4718510885723,306,17
4716947358867,4717225438742,4718510984576,306,17
4716946917835,4718054121518,4718511137186,306,17
4716947254914,4717317115970,4718511206382,306,17
4716947220004,4717779151578,4718511218116,306,17
4716947491323,4718245017407,4718512058075,306,17
4716946920025,4717870652189,4718512448804,306,17
4716947617737,4717787237251,4718512458081,306,17
4716952598599,4718249985225,4718515360797,306,17
4716947591642,4718061497491,4718515397443,306,17
4716946851970,4717595015296,4718515467308,306,17
4716952157450,4717692939900,4718515885294,306,17
4716952554937,4718241894928,4718515953853,306,17
4716952420993,4717507063384,4718516048344,306,17
4716952025499,4717507139069,4718516208802,306,17
4716952330558,4717970989503,4718516315870,306,17
4716952286810,4717600229981,4718516321323,306,17
4716952564868,4718150016823,4718517130515,306,17
4716952722489,4717136935363,4718517529422,306,17
4716952049636,4718424583190,4718517555106,306,17
4716946988001,4717687606352,4718518940378,306,17
4716947431417,4717595097210,4718519296377,306,17
4716947262123,4718328336539,4718519608664,306,17
4716947406679,4717687669033,4718519718831,306,17
4716957657111,4717512179735,4718520434939,306,17
4716952649624,4718242791072,4718520460336,306,17
4716952018239,4718058479209,4718520538311,306,17
4716957224422,4717972672559,4718520959690,306,17
4716957647371,4717050631104,4718521024958,306,17
4716957493440,4717605529255,4718521114273,306,17
4716957232872,4717605466856,4718521314271,306,17
4716957354661,4717789307679,4718521391690,306,17
4716957396231,4717976104208,4718521421877,306,17
4716957625799,4718155100528,4718522240058,306,17
4716957786214,4718339557833,4718522629232,306,17
4716957160264,4718156037655,4718522635865,306,17
4716952063195,4717507027362,4718524044382,306,17
4716952494760,4717045619103,4718524371572,306,17
4716952356009,4717600451847,4718524677866,306,17
4716952465935,4717414938266,4718524789782,306,17
4716962727167,4717425190731,4718525511501,306,17
4716957710525,4717880662197,4718525520239,306,17
4716957174562,4718155916212,4718525603920,306,17
4716962350364,4718072751163,4718526027738,306,17
4716962722361,4717610874013,4718526087958,306,17
4716962573298,4717985120368,4718526176819,306,17
4716962332084,4717610640096,4718526378428,306,17
4716962441866,4717981133989,4718526466804,306,17
4716962479518,4718259583261,4718526486329,306,17
4716962703235,4717703032345,4718527306564,306,17
4716947349653,4717131961602,4718527469188,306,17
4716962384085,4717703116855,4718527706576,306,17
4716962890009,4717332397780,4718527718567,306,17
4716957139060,4717327382377,4718529114123,306,17
4716957557123,4717512157135,4718529446768,306,17
4716957424549,4718429691271,4718529742936,306,17
4716957518438,4717142073277,4718529861163,306,17
4716962804525,4717147104216,4718530591334,306,17
4716967962398,4717522460046,4718530605636,306,17
4716962268856,4717240837009,4718530667676,306,17
4716967828087,4717152274415,4718531121072,306,17
4716967657897,4717060770713,4718531132286,306,17
4716967678949,4717152266135,4718531241305,306,17
4716967526830,4717152202687,4718531414285,306,17
4716967605574,4717522573775,4718531539350,306,17
4716967684437,4718166140853,4718531551235,306,17
4716967791708,4717430352304,4718532380899,306,17
4716952415650,4718241945656,4718532533129,306,17
4716967970032,4717615805959,4718532803218,306,17
4716967536882,4717616038489,4718532808472,306,17
4716962317213,4717332415339,4718534189615,306,17
4716962636751,4717425403969,4718534527037,306,17
4716962498443,4717798270572,4718534808496,306,17
4716962607618,4717147180577,4718534934563,306,17
4716967995187,4717152203932,4718535664586,306,17
4716973063827,4717065750219,4718535679522,306,17
4716967453959,4717615882192,4718535733781,306,17
4716972931104,4717342545017,4718536217324,306,17
4716973048740,4717620973901,4718536230630,306,17
4716972808303,4717527704689,4718536305059,306,17
4716972694870,4718263212833,4718536476899,306,17
4716972970638,4718269721492,4718536568115,306,17
4716972743194,4718361178073,4718536646260,306,17
4716973015529,4718170312690,4718537490807,306,17
4716957485741,4717327389859,4718537601859,306,17
4716973071168,4718178614156,4718537904253,306,17
4716972778652,4717988031821,4718537911928,306,17
4716967825111,4717891440788,4718539295424,306,17
4716967736026,4717337518826,4718539604801,306,17
4716967785659,4718257061919,4718539900968,306,17
4716967695041,4718265406292,4718540006902,306,17
4716973086889,4717527527932,4718540738239,306,17
4716978314945,4718451223699,4718540749068,306,17
4716972642893,4718171185730,4718540801656,306,17
4716978130057,4718457829669,4718541329879,306,17
4716978015688,4718367169138,4718541340637,306,17
4716977984431,4717255889500,4718541369290,306,17
4716977847854,4717440782284,4718541540458,306,17
4716978070943,4718358604755,4718541631408,306,17
4716977898389,4718449988005,4718541712043,306,17
4716978115791,4717532869288,4718542565644,306,17
4716962559311,4717517404762,4718542672676,306,17
4716978210850,4717817662068,4718542974081,306,17
4716977920909,4717817626090,4718542979184,306,17
4716972909868,4717713102761,4718544369518,306,17
4716972855128,4717812597101,4718544678597,306,17
4716972931288,4717713075128,4718544972482,306,17
4716972838387,4717805129420,4718545079791,306,17
4716978238964,4717825465494,4718545818040,306,17
4716977813341,4718266600620,4718545847943,306,17
4716983420794,4718363604032,4718545867533,306,17
4716983086491,4718463281563,4718546440704,306,17
4716983513373,4718093151842,4718546453316,306,17
4716983566171,4718180413622,4718546463858,306,17
4716983278437,4717445874912,4718546602452,306,17
4716983322164,4717352890354,4718546692193,306,17
4716983060801,4718455064206,4718546774790,306,17
4716983541509,4717906006693,4718547649703,306,17
4716967735365,4717152233434,4718547739712,306,17
