Sent,Received,Returned,Frames,Nodes
8953991382072,8954000798050,8954242444613,26,20
8954000726747,8954062812845,8954284342635,26,20
8954005832429,8954062807542,8954292307794,26,20
8954010909382,8954016837368,8954297400739,26,20
8954015969974,8954214077286,8954302468304,26,20
8954021034710,8954196664739,8954307535317,26,20
8954026093814,8954228657991,8954312605478,26,20
8954031152843,8954255011023,8954317672435,26,20
8954036219330,8954295047563,8954322718805,26,20
8954041278918,8954151939667,8954327792354,26,20
8954046338301,8954314972064,8954332853817,26,20
8954051407158,8954108358340,8954337923926,26,20
8954056470185,8954072992533,8954342983504,26,20
8954061531049,8954288285960,8954348064393,26,20
8954066595348,8954090668698,8954353155026,26,20
8954071658564,8954095731683,8954358197117,26,20
8954076718894,8954193813010,8954363326433,26,20
8954081781413,8954193810724,8954368461113,26,20
8954086846022,8954320788093,8954373592090,26,20
8954091908033,8954148868891,8954378718386,26,20
8954096969235,8954319981480,8954383800550,26,20
8954102031857,8954317791238,8954389008798,26,20
8954107092712,8954309646497,8954394326230,26,20
8954112152877,8954232297395,8954399396212,26,20
8954117212640,8954368466997,8954404587146,26,20
8954122271761,8954351235204,8954409804508,26,20
