Sent,Received,Returned,Frames,Nodes
8865568795994,8865588422744,8865675921939,21,13
8865573867188,8865664018717,8865680994052,21,13
8865578946559,8865653825406,8865686076773,21,13
8865584023161,8865619257802,8865691179132,21,13
8865589089126,8865664030330,8865696251405,21,13
8865594158538,8865644950107,8865701318920,21,13
8865599226347,8865689752433,8865706421095,21,13
8865604293685,8865684543109,8865711510518,21,13
8865609920359,8865667715043,8865716607706,21,13
8865614985881,8865659964040,8865721712106,21,13
8865620051578,8865646611746,8865726843445,21,13
8865625088060,8865704925330,8865731932554,21,13
8865630156477,8865688049459,8865737034739,21,13
8865635224460,8865710014595,8865742151669,21,13
8865640287622,8865720194005,8865747253803,21,13
8865645360065,8865672003365,8865752356402,21,13
8865650426318,8865708409135,8865757465104,21,13
8865655520313,8865718615648,8865762532151,21,13
8865660641694,8865750798131,8865767605535,21,13
8865665745754,8865723635148,8865772707642,21,13
8865670814542,8865740550668,8865777822656,21,13
