Sent,Received,Returned,Frames,Nodes
4628844543709,4628950950101,4629027786478,36,12
4628844301248,4628935543989,4629027982662,36,12
4628844647145,4628981625515,4629028011329,36,12
4628843749956,4628951233589,4629032035798,36,12
4628844102992,4628890417397,4629032081929,36,12
4628844012982,4628859374827,4629032119388,36,12
4628843917245,4628905363266,4629032157754,36,12
4628843462611,4628997001666,4629032185097,36,12
4628843637169,4628874566861,4629032210780,36,12
4628844445944,4628889573474,4629032236458,36,12
4628843562539,4628889774397,4629032259431,36,12
4628849620508,4628956026854,4629033096745,36,12
4628844207091,4628981582158,4629034033155,36,12
4628848860371,4628986766249,4629037178327,36,12
4628849181881,4628940791583,4629037202851,36,12
4628849114380,4628941168689,4629037222324,36,12
4628849018581,4628910434478,4629037250637,36,12
4628848625562,4628971415477,4629037282815,36,12
4628848756309,4628879626872,4629037305569,36,12
4628849538312,4628971432527,4629037335852,36,12
4628848710893,4628940692638,4629037430377,36,12
4628849428398,4628925283438,4629039101393,36,12
4628849298704,4628880239724,4629040158059,36,12
4628854706873,4628945859002,4629040987344,36,12
4628854230774,4629007344858,4629042297534,36,12
4628853952000,4628930854714,4629042334896,36,12
4628854272165,4629007216247,4629042350101,36,12
4628853724365,4629007279797,4629042366673,36,12
4628854107368,4628869497074,4629042392586,36,12
4628854619229,4628930454162,4629042410451,36,12
4628853877838,4628915227184,4629042428030,36,12
4628853826440,4628930552154,4629042513235,36,12
4628849722248,4628864019107,4629042939409,36,12
4628854525141,4628870060128,4629044197811,36,12
4628854822691,4629022662959,4629048948390,36,12
4628854383426,4628869806488,4629049968922,36,12
