Sent,Received,Returned,Frames,Nodes
4573082007172,4573164114066,4573326871009,48,6
4573082083919,4573163995364,4573326911008,48,6
4573082017566,4573123234023,4573326919362,48,6
4573082031178,4573245457836,4573326929310,48,6
4573082039468,4573123269234,4573326953757,48,6
4573082155492,4573286217478,4573326978555,48,6
4573087155112,4573291255553,4573332012448,48,6
4573087200101,4573250576938,4573332036446,48,6
4573087166686,4573128361041,4573332105668,48,6
4573087176681,4573250605255,4573332120755,48,6
4573087187516,4573209823500,4573332165776,48,6
4573087218118,4573250596244,4573332205581,48,6
4573092436951,4573215052145,4573337145583,48,6
4573092410994,4573174275260,4573337153974,48,6
4573092381393,4573255646522,4573337173272,48,6
4573092351622,4573255672430,4573337197136,48,6
4573092322515,4573296349260,4573337239762,48,6
4573092324353,4573296360195,4573337275636,48,6
4573097509464,4573179302164,4573342221461,48,6
4573097470728,4573260720586,4573342237671,48,6
4573097483672,4573260717655,4573342271283,48,6
4573097575377,4573179294146,4573342300450,48,6
4573097492337,4573260741140,4573342305784,48,6
4573097480605,4573179309971,4573342342562,48,6
4573102653861,4573143541656,4573347329838,48,6
4573102624326,4573265845633,4573347335663,48,6
4573102683235,4573143556802,4573347358737,48,6
4573102670508,4573306612347,4573347363775,48,6
4573102645652,4573143535260,4573347373439,48,6
4573102661815,4573143565979,4573347385201,48,6
4573107717552,4573148683044,4573352444659,48,6
4573107743022,4573311750132,4573352452298,48,6
4573107752590,4573148694781,4573352464488,48,6
4573107753147,4573189481511,4573352474542,48,6
4573107723772,4573189508632,4573352505361,48,6
4573107742815,4573311618333,4573352561797,48,6
4573112889606,4573235337359,4573357574404,48,6
4573112890665,4573316709471,4573357601557,48,6
4573112839278,4573316747515,4573357623956,48,6
4573112853189,4573153853686,4573357629942,48,6
4573112862511,4573235315986,4573357688732,48,6
4573112877915,4573235290639,4573357704361,48,6
4573118084187,4573240414421,4573362684875,48,6
4573118168705,4573321818830,4573362698749,48,6
4573117995515,4573158917730,4573362716501,48,6
4573118007003,4573199608671,4573362737174,48,6
4573118105251,4573281126359,4573362760906,48,6
4573118020512,4573159022157,4573362775098,48,6
