Sent,Received,Returned,Frames,Nodes
1089100610521,1089128799302,1089222591760,23,8
1089105685641,1089149212531,1089227672072,23,8
1089115568655,1089154272125,1089232755600,23,8
1089120644502,1089143974178,1089237912718,23,8
1089125722311,1089154233521,1089243057674,23,8
1089130793935,1089159341672,1089248218202,23,8
1089135859634,1089154219839,1089253378067,23,8
1089140925943,1089174724950,1089258544773,23,8
1089145990867,1089151223555,1089263658655,23,8
1089151214692,1089184933388,1089268836396,23,8
1089156280497,1089174592525,1089274062956,23,8
1089161496807,1089195298648,1089279231992,23,8
1089166563019,1089205471813,1089284396088,23,8
1089171618483,1089200323734,1089289581113,23,8
1089176685335,1089190045489,1089294766609,23,8
1089181751766,1089195263502,1089299944093,23,8
1089186819801,1089225874932,1089305132036,23,8
1089191998274,1089197128511,1089310291757,23,8
1089197107779,1089231149741,1089315535932,23,8
1089202180125,1089231245026,1089320718060,23,8
1089207257196,1089236369567,1089325827674,23,8
1089212399029,1089241472753,1089330933035,23,8
1089217511918,1089256861781,1089336087540,23,8
