Sent,Received,Returned,Frames,Nodes
1122550800203,1122597905639,1122627174872,15,13
1122555875699,1122597894441,1122632299779,15,13
1122560947526,1122623512862,1122637457970,15,13
1122566015848,1122597874921,1122642609226,15,13
1122571082822,1122581930799,1122647718799,15,13
1122576145807,1122639096245,1122652869308,15,13
1122581211249,1122628919503,1122658015897,15,13
1122586275315,1122591972999,1122663160713,15,13
1122591341754,1122602171382,1122668310902,15,13
1122596433819,1122628682787,1122673456508,15,13
1122601555226,1122659746005,1122678613246,15,13
1122606674622,1122659717703,1122683749850,15,13
1122611787507,1122639045573,1122688856407,15,13
1122616929408,1122680400401,1122693967779,15,13
1122622078540,1122675349442,1122699128974,15,13
