Sent,Received,Returned,Frames,Nodes
1079745739259,1079750886448,1079890935332,28,6
1079750867966,1079761143312,1079896017228,28,6
1079756006519,1079766220035,1079901204679,28,6
1079761128505,1079786956156,1079906470716,28,6
1079766239372,1079771416293,1079911592952,28,6
1079771542066,1079792150049,1079916664003,28,6
1079776688847,1079802533256,1079921756003,28,6
1079781786839,1079807685798,1079926833560,28,6
1079786988080,1079802549930,1079931940324,28,6
1079792170096,1079807666278,1079937058164,28,6
1079797417185,1079802569782,1079942193836,28,6
1079802616487,1079818078377,1079947391004,28,6
1079807806579,1079823455957,1079952640142,28,6
1079813001031,1079823400490,1079957812692,28,6
1079818201712,1079839172048,1079963000189,28,6
1079823352638,1079849524777,1079968195477,28,6
1079828470535,1079838732591,1079973389374,28,6
1079833831453,1079859754210,1079978745852,28,6
1079838950970,1079854503422,1079983885766,28,6
1079844144037,1079865194593,1079989089452,28,6
1079849360746,1079870306196,1079994661267,28,6
1079854533480,1079870043326,1079999854720,28,6
1079859927185,1079875247598,1080005026541,28,6
1079865077874,1079880398712,1080010206768,28,6
1079870360014,1079895869574,1080015491907,28,6
1079875626286,1079895969291,1080020801981,28,6
1079880759291,1079885845962,1080025931535,28,6
1079885862260,1079906331565,1080031124496,28,6
