Sent,Received,Returned,Frames,Nodes
2785848610840,2785869303331,2785996455241,29,8
2785853711899,2785879440227,2786001537183,29,8
2785858782933,2785894751508,2786006652774,29,8
2785863847841,2785894749022,2786011753715,29,8
2785868972946,2785884490556,2786016861384,29,8
2785874046493,2785889683760,2786021970898,29,8
2785879142741,2785915166917,2786027079616,29,8
2785884226956,2785894793594,2786032177654,29,8
2785889306076,2785910089212,2786037254583,29,8
2785894429491,2785904979388,2786042338197,29,8
2785899513382,2785935663295,2786047431289,29,8
2785904622287,2785920286835,2786052519468,29,8
2785909701945,2785946163492,2786057609678,29,8
2785914832349,2785940938097,2786062714658,29,8
2785919919042,2785951160978,2786067821330,29,8
2785925006294,2785945972509,2786072909032,29,8
2785930162568,2785966483003,2786078029065,29,8
2785935263632,2785971574107,2786083139091,29,8
2785940400426,2785971485964,2786088235324,29,8
2785945478676,2785976594094,2786093405062,29,8
2785950592075,2785986767062,2786098471452,29,8
2785955672638,2785960791046,2786103714182,29,8
2785960757970,2785991825434,2786108766821,29,8
2785965867769,2786002020089,2786113894239,29,8
2785970959088,2785986716925,2786118985594,29,8
2785976081747,2785986679835,2786124073524,29,8
2785981166635,2786002032055,2786129169582,29,8
2785986249291,2785996818312,2786134281618,29,8
2785991331294,2785996442642,2786139372461,29,8
