Sent,Received,Returned,Frames,Nodes
2751550371543,2751555533660,2751607100737,11,2
2751555589763,2751560759065,2751612281472,11,2
2751560706615,2751565911233,2751617468921,11,2
2751565859195,2751571070137,2751622636653,11,2
2751570964805,2751576198692,2751627780473,11,2
2751576115849,2751581308058,2751633010147,11,2
2751581229516,2751586446651,2751638206441,11,2
2751586392201,2751591558468,2751643449326,11,2
2751591481822,2751596738315,2751648644409,11,2
2751596664460,2751601858836,2751653901470,11,2
2751601829624,2751607060471,2751659121883,11,2
