Sent,Received,Returned,Frames,Nodes
2787672816266,2787678136089,2787737218323,12,9
2787677931629,2787699009195,2787742339302,12,9
2787684535783,2787694736070,2787747658454,12,9
2787689803380,2787721459222,2787752892489,12,9
2787694917149,2787705237797,2787758009197,12,9
2787700138613,2787705235439,2787763257069,12,9
2787705309170,2787716394791,2787768403656,12,9
2787711224725,2787742395380,2787773795299,12,9
2787716427616,2787742293935,2787778959087,12,9
2787721576745,2787752697856,2787784090761,12,9
2787726847781,2787762980332,2787789217449,12,9
2787732041172,2787752952868,2787794389649,12,9
