Sent,Received,Returned,Frames,Nodes
2794036644468,2794080245271,2794100593529,10,10
2794052536734,2794100653075,2794105890762,10,10
2794057609809,2794080205180,2794111156261,10,10
2794062681787,2794100521170,2794116569099,10,10
2794067746327,2794074866615,2794121665089,10,10
2794072808285,2794116283251,2794126746136,10,10
2794077869239,2794084998348,2794131904108,10,10
2794082931478,2794126723816,2794137080537,10,10
2794088030139,2794105871781,2794142269219,10,10
2794093114464,2794131901518,2794147405145,10,10
