Sent,Received,Returned,Frames,Nodes
2892536602215,2892636429569,2892677096252,24,19
2892550257601,2892621045285,2892682129688,24,19
2892555325777,2892636292695,2892687187157,24,19
2892560391249,2892677065609,2892692426524,24,19
2892565457242,2892671980401,2892697641958,24,19
2892570524140,2892677021917,2892702731237,24,19
2892575777595,2892661678332,2892708019725,24,19
2892580845063,2892615974511,2892713128112,24,19
2892585912057,2892661669573,2892718401392,24,19
2892590980630,2892626105993,2892723500386,24,19
2892596046932,2892687154420,2892728728177,24,19
2892601113145,2892728704473,2892733799706,24,19
2892606178513,2892733846289,2892738939105,24,19
2892611246443,2892646407463,2892745658106,24,19
2892616310291,2892733896000,2892750824029,24,19
2892621372717,2892728590784,2892755925040,24,19
2892626436937,2892749309833,2892761086200,24,19
2892631498600,2892692399227,2892766210327,24,19
2892636570155,2892713053058,2892771360376,24,19
2892641625293,2892702716340,2892776589622,24,19
2892646685713,2892707902899,2892781692382,24,19
2892651762066,2892723462607,2892787462545,24,19
2892656827707,2892749301618,2892792601893,24,19
2892661885538,2892754460753,2892797883352,24,19
